'RATIO','INCLUDED?', 'SHEET', 'LINE', 'WORD'
57,1,habitat,1388,present.
67,1,eradication,2275,in
67,1,eradication,2276,in
77,1,regulation,1582,success
60,1,stocking,3716,and
100,0,,0,
53,1,regulation,1583,Completed
56,1,regulation,1584,Continuing.
86,1,stocking,3718,planted
100,0,,0,
100,0,,0,
86,1,stocking,3721,planted
100,0,,0,
60,1,habitat,1389,crew
100,0,,0,
50,1,habitat,1390,survey
53,1,eradication,2277,approved
53,1,eradication,2278,approved
46,0,,0,
62,1,stocking,3724,showed
67,1,eradication,2279,gills
67,1,eradication,2280,still
67,1,habitat,1391,small
50,1,regulation,1585,mapped
100,0,,0,
67,0,,0,
88,1,stocking,3725,released
0,0,,0,
73,1,stocking,3726,plants
0,0,,0,
80,1,stocking,3727,plant
86,1,stocking,3728,planted
77,1,regulation,1586,success
67,1,eradication,2283,seined
67,1,regulation,1587,spearing
67,1,regulation,1588,State
67,1,stocking,3729,planned.
100,0,,0,
86,0,,0,
67,1,habitat,1393,small
86,1,stocking,3730,planted
53,1,regulation,1589,Completed
50,1,regulation,1590,Mapped
53,1,regulation,1591,Completed
100,0,,0,
47,0,,0,
53,1,habitat,1394,abundant
62,1,habitat,1395,shiners.
95,0,,0,
100,0,,0,
75,0,,0,
100,0,,0,
75,1,eradication,2288,Gill
67,1,stocking,3732,netting
100,0,,0,
50,1,regulation,1594,mapped
100,0,,0,
60,1,habitat,1396,see
100,0,,0,
100,0,,0,
75,1,eradication,2290,Gill
88,0,,0,
57,1,stocking,3735,trout
46,0,,0,
93,0,,0,
100,0,,0,
67,1,eradication,2291,indicates
57,0,,0,
75,1,eradication,2292,Gill
100,0,,0,
67,1,regulation,1597,at
33,0,,0,
57,1,habitat,1398,state
50,1,regulation,1598,Netted
33,0,,0,
67,1,regulation,1599,Being
56,1,habitat,1399,"September,"
88,1,stocking,3738,planting
76,1,stocking,3739,Introduction
60,1,eradication,2293,Discontinued
50,1,regulation,1600,mapped
80,1,stocking,3740,planted.
57,1,habitat,1400,present.
0,0,,0,
100,0,,0,
100,0,,0,
70,1,regulation,1601,reporduction
86,1,stocking,3743,planted
46,0,,0,
88,0,,0,
71,1,habitat,1401,Management
0,0,,0,
67,1,regulation,1602,State
53,1,eradication,2295,approved
50,1,regulation,1603,mapped
67,1,eradication,2296,in
100,0,,0,
60,1,regulation,1604,bass
55,1,habitat,1402,fall
71,1,habitat,1403,Management
75,1,regulation,1605,Size
60,1,stocking,3745,and
86,1,stocking,3746,planted
86,1,stocking,3747,planted
100,0,,0,
86,1,stocking,3749,shocked
50,1,regulation,1606,mapped
100,0,,0,
62,1,eradication,2298,"seined,"
67,1,habitat,1404,See
67,1,habitat,1405,See
86,1,stocking,3751,planted
100,0,,0,
53,1,habitat,1406,Surveyed.
62,1,habitat,1407,"small,"
59,1,habitat,1408,Selective
55,1,regulation,1608,panfish
67,1,stocking,3752,netting
93,0,,0,
100,0,,0,
100,0,,0,
60,1,stocking,3756,and
67,1,regulation,1609,white
86,1,stocking,3757,planted
86,1,stocking,3758,planted
50,1,habitat,1409,(addition)
86,1,stocking,3759,planted
94,0,,0,
50,1,regulation,1610,Netted
89,0,,0,
86,1,stocking,3761,planted
60,1,stocking,3762,and
67,1,eradication,2300,in
100,0,,0,
100,0,,0,
86,1,stocking,3765,planted
94,0,,0,
75,1,eradication,2301,Gill
50,1,regulation,1611,Mapped
47,0,,0,
100,0,,0,
73,1,habitat,1410,creel
67,1,habitat,1411,See
46,0,,0,
100,0,,0,
100,0,,0,
67,1,regulation,1612,Seined
67,1,stocking,3770,netting
100,0,,0,
67,1,stocking,3772,netting
46,0,,0,
80,1,stocking,3773,planted:
88,1,stocking,3774,planting
100,0,,0,
75,1,eradication,2302,gill
67,1,regulation,1614,spearing
67,1,eradication,2303,in
57,1,stocking,3775,netted.
93,0,,0,
86,1,stocking,3776,planted
100,0,,0,
100,0,,0,
50,1,regulation,1616,mapped
100,0,,0,
86,1,stocking,3779,planted
60,1,regulation,1617,winter
86,1,stocking,3780,planted
67,1,stocking,3781,introduction
67,1,habitat,1413,See
67,1,habitat,1414,as
88,0,,0,
88,1,stocking,3783,planting
75,1,stocking,3784,Replanted
55,1,habitat,1415,(see
86,1,stocking,3785,planted
55,1,habitat,1416,(see
100,0,,0,
86,1,stocking,3787,planted
57,1,stocking,3788,trout
57,1,habitat,1417,Delete.
46,0,,0,
67,1,eradication,2304,indicates
80,1,stocking,3789,landing
67,1,stocking,3790,netting
75,1,eradication,2305,gill
80,0,,0,
59,1,regulation,1618,indicating
62,1,stocking,3791,Renetted
88,1,stocking,3792,released
100,0,,0,
86,1,stocking,3793,planted
62,1,stocking,3794,netted
0,0,,0,
46,0,,0,
50,1,habitat,1418,survey
92,0,,0,
50,1,regulation,1621,Mapped
80,1,habitat,1419,marsh
75,0,,0,
100,0,,0,
62,1,eradication,2307,population
62,1,eradication,2308,date
0,0,,0,
55,1,eradication,2309,lovel
50,1,regulation,1623,Mapped
86,1,stocking,3796,planted
88,1,stocking,3797,planting
75,1,eradication,2310,gill
53,1,habitat,1420,Trawling
69,1,regulation,1624,electrofishing
57,1,eradication,2311,Discontinued.
53,1,regulation,1625,Completed
80,1,habitat,1421,marsh
80,1,habitat,1422,marsh
100,0,,0,
100,0,,0,
50,1,regulation,1628,mapped
100,0,,0,
71,1,eradication,2312,indicate
62,1,eradication,2313,Proposed
86,1,stocking,3800,planted
62,1,eradication,2314,Private
62,1,eradication,2315,Private
71,1,stocking,3801,produced
70,1,habitat,1423,reputation
55,1,habitat,1424,rainbow
100,0,,0,
100,0,,0,
0,0,,0,
0,0,,0,
86,1,stocking,3803,planted
100,0,,0,
57,1,stocking,3805,trout
67,1,eradication,2317,in
75,0,,0,
67,1,habitat,1425,as
100,0,,0,
100,0,,0,
100,0,,0,
86,1,stocking,3809,planted
50,1,regulation,1630,mapped
59,1,habitat,1426,Netting
0,0,,0,
67,1,habitat,1427,rehabilitation
100,0,,0,
100,0,,0,
80,1,stocking,3812,plant
100,0,,0,
100,0,,0,
100,0,,0,
67,1,eradication,2319,indicated
60,1,habitat,1429,(See
50,1,regulation,1631,mapped
100,0,,0,
57,1,eradication,2320,Profiles
67,1,regulation,1632,stunting
53,1,regulation,1633,completed
50,1,regulation,1634,Netted
67,1,eradication,2321,in
100,0,,0,
60,1,stocking,3815,and
100,0,,0,
67,1,eradication,2322,indicates
86,1,stocking,3816,shocked
88,1,stocking,3817,released
67,1,regulation,1636,item.
75,1,habitat,1431,days
67,1,eradication,2323,in
86,1,stocking,3818,planted
86,1,stocking,3819,planted
86,1,stocking,3820,planted
86,1,stocking,3821,planted
93,0,,0,
53,1,regulation,1637,completed
67,1,eradication,2324,indicates
67,1,eradication,2325,in
100,0,,0,
67,1,habitat,1433,Fing.
67,1,habitat,1434,Fing.
100,0,,0,
86,0,,0,
93,0,,0,
100,0,,0,
100,0,,0,
60,1,habitat,1435,crew
69,1,regulation,1641,Electrofishing
67,1,eradication,2327,in
0,0,,0,
100,0,,0,
50,1,eradication,2328,done
50,1,eradication,2329,done
60,1,regulation,1643,winter
100,0,,0,
100,0,,0,
100,0,,0,
100,0,,0,
60,1,stocking,3826,and
88,1,stocking,3827,released
53,1,habitat,1436,fishery.
67,1,regulation,1647,census
86,1,stocking,3828,planted
100,0,,0,
100,0,,0,
62,1,eradication,2331,Private
62,1,eradication,2332,Private
67,1,eradication,2333,improved
100,0,,0,
77,1,regulation,1649,success
100,0,,0,
50,1,regulation,1651,mapped
57,1,stocking,3830,to
67,1,habitat,1437,as
59,1,regulation,1652,Return
100,0,,0,
67,1,regulation,1653,seine
67,1,regulation,1654,being
50,1,regulation,1655,mapped
0,0,,0,
53,1,regulation,1656,Completed
46,0,,0,
75,0,,0,
100,0,,0,
88,0,,0,
67,1,regulation,1657,spearing
100,0,,0,
75,1,regulation,1658,beginning
71,1,stocking,3833,produced
53,1,stocking,3834,conducted.
91,0,,0,
67,1,eradication,2335,seined
53,1,stocking,3836,conducted.
91,0,,0,
46,0,,0,
100,0,,0,
53,1,stocking,3838,conducted.
91,0,,0,
46,0,,0,
59,1,eradication,2337,possible
71,1,eradication,2338,Revised
0,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
57,1,eradication,2339,pectoral
50,1,regulation,1659,Mapped
43,0,,0,
43,0,,0,
100,0,,0,
69,1,regulation,1660,Electrofishing
86,1,stocking,3841,planted
75,1,habitat,1440,days
100,0,,0,
0,0,,0,
0,0,,0,
86,1,stocking,3842,planted
86,1,stocking,3843,planted
86,1,stocking,3844,planted
57,1,habitat,1441,name
86,1,stocking,3845,planted
88,1,stocking,3846,planting
100,0,,0,
100,0,,0,
75,1,eradication,2341,Gill
86,1,stocking,3848,planted
100,0,,0,
67,1,eradication,2343,in
75,1,eradication,2344,gill
57,1,stocking,3849,trout
100,0,,0,
86,1,stocking,3851,planted
67,1,eradication,2345,in
86,1,stocking,3852,planted
67,1,eradication,2346,seined
86,1,stocking,3853,planted
86,1,stocking,3854,planted
67,0,,0,
53,1,regulation,1662,Completed
80,1,stocking,3855,ocking:
60,1,regulation,1663,bass
47,0,,0,
50,1,eradication,2348,developed
60,1,regulation,1664,winter
69,1,regulation,1665,Electrofishing
86,1,stocking,3856,planted
0,0,,0,
94,0,,0,
69,1,regulation,1666,Electrofishing
75,1,eradication,2349,Gill
82,1,stocking,3858,plantings
75,1,eradication,2350,gill
67,1,eradication,2351,in
53,1,habitat,1442,Trawling
53,1,habitat,1443,results
75,1,eradication,2352,gill
67,1,habitat,1444,stations
100,0,,0,
80,1,stocking,3860,"planted,"
67,1,eradication,2353,Fish
84,1,stocking,3861,introduced
53,1,stocking,3862,Partial
86,1,stocking,3863,planted
67,1,eradication,2354,Fish
53,1,habitat,1445,Excellent
89,0,,0,
80,1,stocking,3865,planted.
100,0,,0,
93,0,,0,
80,1,stocking,3866,planted.
75,1,eradication,2355,gill
100,0,,0,
100,0,,0,
100,0,,0,
69,1,regulation,1669,Electrofishing
57,1,eradication,2357,discontinued.
83,1,eradication,2358,moved
50,1,eradication,2359,observed.
100,0,,0,
100,0,,0,
57,1,habitat,1447,has
50,1,regulation,1670,Netted
50,1,regulation,1671,mapped
60,1,habitat,1448,see
100,0,,0,
59,1,eradication,2361,population.
50,1,stocking,3871,Inventoried
50,1,regulation,1672,mapped
44,0,,0,
57,1,eradication,2362,Discontinued.
67,1,stocking,3872,netting
60,1,stocking,3873,and
67,1,habitat,1449,stations
57,1,regulation,1673,the
67,1,eradication,2363,indicates
50,1,regulation,1674,Completed.
100,0,,0,
67,1,eradication,2364,indicates
46,0,,0,
62,1,eradication,2365,population
50,1,eradication,2366,on
67,1,habitat,1450,See
92,0,,0,
75,0,,0,
100,0,,0,
57,1,habitat,1451,present.
59,1,eradication,2367,population.
46,0,,0,
57,1,stocking,3874,treated
57,1,eradication,2368,Discontinued.
75,1,eradication,2369,gill
86,0,,0,
67,1,eradication,2371,indicates
67,1,habitat,1452,small
50,1,regulation,1679,mapped
94,0,,0,
86,1,stocking,3875,planted
86,0,,0,
86,1,stocking,3876,planted
0,0,,0,
75,1,eradication,2374,gill
0,0,,0,
86,1,stocking,3877,planted
53,1,regulation,1680,completed
43,0,,0,
59,1,habitat,1453,Fisheries
57,1,stocking,3878,treated
100,0,,0,
75,1,eradication,2375,Gill
67,1,habitat,1454,smelt
86,1,stocking,3880,planted
60,1,eradication,2376,Discontinued
60,1,stocking,3881,and
100,0,,0,
67,1,eradication,2377,in
67,1,eradication,2378,in
46,0,,0,
43,0,,0,
93,0,,0,
60,1,stocking,3883,and
46,0,,0,
80,1,stocking,3884,planted.
93,0,,0,
100,0,,0,
93,0,,0,
84,0,,0,
100,0,,0,
67,1,eradication,2380,indicates
67,1,eradication,2381,indicates
0,0,,0,
86,1,stocking,3887,planted
75,0,,0,
62,1,eradication,2382,population
100,0,,0,
100,0,,0,
50,1,regulation,1685,mapped
100,0,,0,
100,0,,0,
86,1,stocking,3889,planted
86,1,stocking,3890,planted
100,0,,0,
67,1,stocking,3892,re-established.
59,1,eradication,2385,chemistry
67,1,habitat,1456,as
62,1,eradication,2386,pond
100,0,,0,
88,0,,0,
67,1,eradication,2387,Pond
67,1,eradication,2388,in
94,0,,0,
88,0,,0,
100,0,,0,
50,1,regulation,1686,Mapped
75,0,,0,
55,1,habitat,1457,rainbow
55,1,habitat,1458,rainbow
62,1,stocking,3897,netting:
100,0,,0,
67,1,eradication,2390,in
71,1,habitat,1459,Fishing
67,1,eradication,2391,in
67,1,eradication,2392,in
50,1,regulation,1689,Mapped
64,1,regulation,1690,fishing
88,1,stocking,3898,planting
67,1,eradication,2393,in
50,1,regulation,1691,mapped
67,1,regulation,1692,seine
59,1,habitat,1460,Unsuitable
100,0,,0,
59,1,eradication,2395,population.
64,1,habitat,1461,management
86,1,stocking,3899,planted
40,0,,0,
53,1,eradication,2396,Discontinue
86,1,stocking,3900,planted
57,1,habitat,1462,Delete.
100,0,,0,
59,1,eradication,2397,population.
67,1,regulation,1694,white
86,1,stocking,3901,planted
67,1,eradication,2398,in
62,1,regulation,1695,seine.
86,1,stocking,3902,planted
0,0,,0,
75,1,eradication,2399,will
80,1,stocking,3903,Plan.
67,1,habitat,1463,regulations
73,1,eradication,2400,Legal
86,1,stocking,3904,shocked
67,1,regulation,1696,it
70,1,regulation,1697,construction
0,0,,0,
71,1,eradication,2401,Revised
100,0,,0,
73,1,habitat,1464,creek
60,1,stocking,3906,and
0,0,,0,
86,1,stocking,3907,planted
75,1,eradication,2402,Gill
86,1,stocking,3908,planted
80,1,stocking,3909,plant
100,0,,0,
86,1,stocking,3911,planted
86,1,stocking,3912,planted
86,1,stocking,3913,planted
91,0,,0,
50,1,regulation,1698,mapped
100,0,,0,
67,1,habitat,1465,small
100,0,,0,
86,1,stocking,3916,planted
86,1,stocking,3917,planted
100,0,,0,
88,1,stocking,3919,planting
77,1,regulation,1699,success
43,0,,0,
100,0,,0,
46,0,,0,
60,1,habitat,1466,see
91,0,,0,
100,0,,0,
64,1,regulation,1700,fishing
46,0,,0,
86,1,stocking,3923,planted
67,1,eradication,2404,in
50,1,stocking,3924,Inventoried
93,0,,0,
100,0,,0,
67,1,eradication,2405,Derwin
100,0,,0,
67,1,regulation,1701,white
53,1,stocking,3927,Partial
50,1,regulation,1702,Mapped
100,0,,0,
75,1,eradication,2407,Gill
100,0,,0,
40,0,,0,
62,1,stocking,3929,sucker
0,0,,0,
94,0,,0,
50,1,regulation,1704,mapped
47,0,,0,
100,0,,0,
100,0,,0,
59,1,eradication,2408,population.
53,1,eradication,2409,Discontinue
100,0,,0,
57,1,eradication,2410,discontinued.
62,1,stocking,3933,doing
62,0,,0,
57,1,eradication,2411,pond.
100,0,,0,
100,0,,0,
100,0,,0,
100,0,,0,
46,0,,0,
0,0,,0,
46,0,,0,
67,1,eradication,2412,in
67,1,habitat,1468,small
46,0,,0,
50,1,regulation,1707,necessary.
46,0,,0,
100,0,,0,
86,1,stocking,3938,planted
100,0,,0,
100,0,,0,
57,1,habitat,1469,has
67,1,eradication,2413,in
100,0,,0,
100,0,,0,
100,0,,0,
100,0,,0,
100,0,,0,
67,1,eradication,2415,in
67,1,eradication,2416,in
73,1,habitat,1472,creel
100,0,,0,
57,1,stocking,3944,trout
100,0,,0,
50,1,regulation,1711,Netted
80,0,,0,
67,1,habitat,1473,rel
80,0,,0,
100,0,,0,
0,0,,0,
0,0,,0,
60,1,stocking,3946,and
86,0,,0,
70,1,regulation,1712,Reproduction
86,1,stocking,3947,planted
0,0,,0,
47,0,,0,
0,0,,0,
0,0,,0,
93,0,,0,
57,1,stocking,3948,trout
62,1,eradication,2420,opposed
67,1,eradication,2421,Remapped
93,0,,0,
100,0,,0,
67,1,eradication,2422,in
86,1,stocking,3950,planted
0,0,,0,
33,0,,0,
88,1,stocking,3951,released
88,1,stocking,3952,released
57,1,habitat,1476,rbw
67,1,habitat,1477,rel
0,0,,0,
71,1,eradication,2423,indicate
50,1,stocking,3953,Inventoried
100,0,,0,
67,1,eradication,2424,in
53,1,stocking,3954,checked.
73,1,eradication,2425,economically
67,1,habitat,1479,See
86,1,stocking,3955,planted
57,1,stocking,3956,to
67,1,eradication,2426,bgill
50,1,regulation,1713,Completed.
55,1,eradication,2427,above
100,0,,0,
100,0,,0,
50,1,stocking,3957,large
100,0,,0,
67,1,eradication,2429,seined
67,1,regulation,1715,Seine
60,1,regulation,1716,bass
67,1,eradication,2430,seined
71,1,habitat,1480,Management
86,1,stocking,3959,planted
50,1,regulation,1717,mapped
67,1,eradication,2431,in
94,0,,0,
0,0,,0,
0,0,,0,
50,1,regulation,1718,mapped
50,1,regulation,1719,mapped
50,1,habitat,1481,Survey
50,1,habitat,1482,Cancel
100,0,,0,
67,1,eradication,2432,in
53,1,habitat,1483,"Surveyed,"
60,1,stocking,3962,and
86,1,stocking,3963,planted
63,1,eradication,2433,Commission
100,0,,0,
67,1,eradication,2434,indicates
67,1,eradication,2435,in
86,1,stocking,3965,planted
100,0,,0,
67,1,habitat,1484,See
100,0,,0,
60,1,eradication,2436,Poor
46,0,,0,
100,0,,0,
53,1,eradication,2437,approved
50,1,regulation,1721,mapped
53,1,eradication,2438,Approved
62,1,habitat,1486,management.
88,0,,0,
60,1,stocking,3968,and
100,0,,0,
89,0,,0,
71,1,eradication,2440,mycin
100,0,,0,
56,1,eradication,2441,Continued.
43,0,,0,
67,1,eradication,2442,seined
62,1,eradication,2443,population
80,1,stocking,3970,"planted,"
100,0,,0,
53,1,eradication,2444,remapped
100,0,,0,
70,1,regulation,1724,reproduction
0,0,,0,
44,0,,0,
100,0,,0,
100,0,,0,
75,1,eradication,2447,Gill
73,1,regulation,1725,Owned
46,0,,0,
100,0,,0,
100,0,,0,
59,1,eradication,2448,population.
46,0,,0,
71,1,stocking,3974,shocker
53,1,stocking,3975,Partial
50,1,regulation,1726,Mapped
100,0,,0,
100,0,,0,
86,0,,0,
95,0,,0,
88,0,,0,
75,1,eradication,2450,Gill
60,1,stocking,3980,and
86,0,,0,
93,0,,0,
62,1,eradication,2452,population
67,1,regulation,1727,using
100,0,,0,
100,0,,0,
57,1,stocking,3982,trout
67,1,habitat,1488,designation
75,1,eradication,2454,Gill
100,0,,0,
100,0,,0,
67,1,stocking,3984,netting
67,1,stocking,3985,netting
80,1,stocking,3986,planted.
75,1,eradication,2456,Gill
43,0,,0,
46,0,,0,
0,0,,0,
67,1,eradication,2457,Pond
100,0,,0,
80,1,stocking,3987,plant
57,1,stocking,3988,trout
0,0,,0,
100,0,,0,
71,1,stocking,3990,Reared
0,0,,0,
53,1,eradication,2459,approved
67,1,habitat,1489,See
100,0,,0,
88,0,,0,
76,1,stocking,3992,"established,"
88,1,stocking,3993,released
50,1,regulation,1728,mapped
75,1,eradication,2461,Gill
0,0,,0,
50,1,regulation,1729,mapped
100,0,,0,
100,0,,0,
0,0,,0,
54,1,habitat,1490,recommendations.
100,0,,0,
53,1,habitat,1491,Treatment
100,0,,0,
75,0,,0,
46,0,,0,
67,1,habitat,1492,small
53,1,stocking,3997,"Treated,"
100,0,,0,
57,1,stocking,3999,est.-no
57,1,stocking,4000,Treated
100,0,,0,
57,1,stocking,4002,trout
86,1,stocking,4003,planted
86,1,stocking,4004,planted
86,1,stocking,4005,planted
100,0,,0,
94,0,,0,
82,0,,0,
67,1,habitat,1493,See
71,0,,0,
62,1,eradication,2464,population
60,1,stocking,4008,and
67,0,,0,
75,0,,0,
43,0,,0,
50,1,regulation,1734,mapped
67,1,habitat,1494,rehabilitation
86,1,stocking,4009,planted
80,1,stocking,4010,plant
88,1,stocking,4011,planting
75,0,,0,
50,1,regulation,1735,Mapped
59,1,regulation,1736,collections
67,1,regulation,1737,at
0,0,,0,
88,1,stocking,4012,planting
71,1,habitat,1495,installed.
53,1,regulation,1738,completed
73,1,stocking,4013,plants
86,1,stocking,4014,planted
77,1,stocking,4015,Platte
71,1,eradication,2466,indicate
71,0,,0,
46,0,,0,
0,0,,0,
67,1,habitat,1497,as
62,1,eradication,2467,Private
88,1,stocking,4016,released
88,1,stocking,4017,released
88,1,stocking,4018,released
50,1,regulation,1739,Netted
86,1,stocking,4019,planted
88,1,stocking,4020,released
57,1,habitat,1498,rbw
71,1,habitat,1499,Fishing
100,0,,0,
59,1,eradication,2468,population.
94,0,,0,
50,1,stocking,4022,Inventoried
100,0,,0,
100,0,,0,
67,0,,0,
100,0,,0,
62,1,habitat,1500,letter
100,0,,0,
64,1,regulation,1742,fishing
75,1,eradication,2470,Gill
100,0,,0,
88,0,,0,
50,1,regulation,1743,mapped
67,1,eradication,2472,in
93,0,,0,
60,1,stocking,4028,constructed
100,0,,0,
80,1,stocking,4029,plant
100,0,,0,
71,1,regulation,1744,"success,"
80,1,stocking,4030,plant
86,1,stocking,4031,planted
67,1,eradication,2475,in
86,1,stocking,4032,planted
80,1,stocking,4033,"planted,"
100,0,,0,
67,1,habitat,1502,gillnetting
71,1,habitat,1503,Fishing
90,1,habitat,1504,vegetation
67,1,eradication,2476,gills
67,1,regulation,1745,State
0,0,,0,
63,1,eradication,2477,Chemistry
86,1,stocking,4034,planted
94,0,,0,
62,1,stocking,4036,netted
86,1,stocking,4037,planted
50,1,regulation,1746,"Completed,"
100,0,,0,
50,1,habitat,1505,Survey
67,1,eradication,2478,still
67,1,stocking,4039,took
67,1,habitat,1506,See
67,1,eradication,2479,seined
67,1,regulation,1747,at
59,1,eradication,2480,adequate
100,0,,0,
88,0,,0,
53,1,regulation,1749,Completed
75,0,,0,
59,1,habitat,1507,Netting
100,0,,0,
86,1,stocking,4041,planted
50,1,eradication,2481,developed
100,0,,0,
88,1,stocking,4043,planting
67,1,eradication,2482,indicates
67,1,eradication,2483,in
100,0,,0,
67,1,eradication,2484,in
100,0,,0,
100,0,,0,
50,1,eradication,2486,done
67,1,regulation,1752,Being
61,1,eradication,2487,periodically.
75,1,eradication,2488,Gill
100,0,,0,
100,0,,0,
67,1,regulation,1753,census
60,1,stocking,4047,"dant,"
100,0,,0,
62,1,eradication,2489,seined.
62,1,eradication,2490,rate
50,1,regulation,1754,mapped
100,0,,0,
53,1,stocking,4049,Panfish
0,0,,0,
50,1,regulation,1756,Mapped
100,0,,0,
95,0,,0,
67,1,stocking,4051,Deleted
64,1,regulation,1758,fishing
94,0,,0,
62,1,stocking,4052,netted
100,0,,0,
50,1,eradication,2492,Discontinue.
57,1,stocking,4054,stunted
57,1,stocking,4055,Treated
0,0,,0,
67,1,habitat,1509,small
57,1,stocking,4056,Treated
100,0,,0,
100,0,,0,
36,0,,0,
33,0,,0,
67,1,eradication,2493,in
67,1,eradication,2494,in
100,0,,0,
86,1,stocking,4059,planted
86,1,stocking,4060,planted
46,0,,0,
50,1,eradication,2496,Good
53,1,habitat,1510,longer
100,0,,0,
100,0,,0,
67,1,stocking,4063,netting
100,0,,0,
100,0,,0,
75,1,eradication,2497,gill
75,1,habitat,1511,rock
53,1,eradication,2498,approved
53,1,eradication,2499,approved
46,0,,0,
0,0,,0,
86,1,stocking,4066,shocked
46,0,,0,
53,1,habitat,1512,excellent
62,1,stocking,4067,Sucker
100,0,,0,
100,0,,0,
93,0,,0,
56,1,habitat,1513,recommendation.
56,1,habitat,1514,recommendation.
100,0,,0,
100,0,,0,
67,1,eradication,2500,improved
75,1,eradication,2501,Gill
62,1,habitat,1515,"shiners,"
94,0,,0,
67,1,eradication,2503,in
46,0,,0,
75,1,habitat,1516,rock
75,1,habitat,1517,crib
100,0,,0,
60,1,stocking,4072,and
100,0,,0,
80,1,stocking,4073,planted.
50,1,regulation,1760,mapped
62,1,eradication,2506,Chem.
100,0,,0,
0,0,,0,
62,1,regulation,1761,spring
46,0,,0,
50,1,regulation,1762,Mapped
44,0,,0,
100,0,,0,
53,1,regulation,1763,completed
67,1,eradication,2507,in
0,0,,0,
100,0,,0,
0,0,,0,
86,1,stocking,4077,planted
53,1,regulation,1764,completed
67,1,eradication,2508,indicates
46,0,,0,
67,1,habitat,1519,small
60,1,regulation,1765,winter
67,1,habitat,1520,rain
83,0,,0,
67,1,eradication,2509,in
88,1,stocking,4078,planting
93,0,,0,
88,1,stocking,4079,planting
12,0,,0,
67,1,eradication,2510,Revised.
100,0,,0,
67,1,eradication,2511,indicates
86,1,stocking,4081,$tocked
93,0,,0,
86,1,stocking,4082,planted
82,1,stocking,4083,planting.
100,0,,0,
86,1,stocking,4085,planted
86,0,,0,
100,0,,0,
67,1,eradication,2513,in
60,1,regulation,1767,bass
100,0,,0,
62,1,eradication,2514,private
62,1,eradication,2515,private
62,1,eradication,2516,private
67,1,eradication,2517,in
93,0,,0,
80,1,habitat,1524,marsh
80,1,habitat,1525,marsh
55,1,stocking,4088,lake
57,1,stocking,4089,secured
62,1,stocking,4090,diseased
57,1,eradication,2518,Closed
80,1,habitat,1526,marsh
73,1,habitat,1527,"March,"
100,0,,0,
56,1,stocking,4092,conducted
93,0,,0,
46,0,,0,
67,1,eradication,2520,seined
100,0,,0,
67,1,habitat,1528,See
67,1,habitat,1529,See
80,0,,0,
100,0,,0,
57,1,habitat,1530,fishery
100,0,,0,
0,0,,0,
67,1,regulation,1770,at
67,1,eradication,2522,seined
67,1,habitat,1531,See
67,1,eradication,2523,seined
50,1,regulation,1771,"Completed,"
67,1,eradication,2524,indicates
100,0,,0,
88,0,,0,
60,1,stocking,4096,sonic
50,1,stocking,4097,Inventoried
100,0,,0,
75,1,eradication,2526,Gill
95,0,,0,
100,0,,0,
57,1,stocking,4100,So
67,1,habitat,1532,as
75,1,eradication,2528,gill
100,0,,0,
60,1,habitat,1533,all
55,1,stocking,4102,lake
86,0,,0,
100,0,,0,
63,1,habitat,1534,operation
100,0,,0,
100,0,,0,
100,0,,0,
67,1,habitat,1535,See
86,1,stocking,4107,planted
67,1,habitat,1536,See
67,1,habitat,1537,See
60,1,habitat,1538,have
73,1,habitat,1539,creel
100,0,,0,
62,1,eradication,2530,pond
100,0,,0,
86,1,stocking,4109,planted
50,1,regulation,1774,Mapped
57,1,habitat,1540,Delete.
67,1,habitat,1541,raising
57,1,habitat,1542,"Delete,"
53,1,regulation,1775,Completed
53,1,regulation,1776,Completed
100,0,,0,
55,1,habitat,1543,fall
86,1,stocking,4110,planted
86,1,stocking,4111,shocked
67,1,stocking,4112,planting-poor
53,1,regulation,1777,completed
50,1,regulation,1778,mapped
60,1,habitat,1544,see
93,0,,0,
100,0,,0,
93,0,,0,
67,1,eradication,2532,in
80,1,stocking,4114,ocking:
60,1,regulation,1780,bass
62,1,regulation,1781,Seined.
76,1,stocking,4115,establishing
100,0,,0,
80,1,stocking,4117,planted.
100,0,,0,
53,1,habitat,1546,Trawling
60,1,eradication,2533,Discontinued
53,1,habitat,1547,"Surveyed,"
50,1,stocking,4119,collected
47,0,,0,
60,1,stocking,4120,and
62,1,habitat,1548,"shiners,"
86,0,,0,
62,1,eradication,2535,check
94,0,,0,
74,1,stocking,4121,transferred
57,1,eradication,2537,closed
100,0,,0,
46,0,,0,
50,1,regulation,1782,Mapped
0,0,,0,
67,1,eradication,2538,in
62,1,stocking,4123,doing
67,1,eradication,2539,in
53,1,habitat,1549,shallow-
55,1,habitat,1550,Fall
50,1,regulation,1783,mapped
71,1,stocking,4124,granted
80,1,stocking,4125,established
50,1,regulation,1784,Netted
71,1,habitat,1551,Fishing
60,1,stocking,4126,and
67,1,eradication,2540,indicates
47,0,,0,
86,1,stocking,4127,planted
60,1,stocking,4128,and
67,1,eradication,2541,Revised.
67,1,habitat,1552,small
67,1,eradication,2542,Revised.
53,1,habitat,1553,results
57,1,habitat,1554,Delete.
88,1,stocking,4129,released
100,0,,0,
100,0,,0,
100,0,,0,
100,0,,0,
57,1,habitat,1555,has
67,1,eradication,2543,in
