LAKE NAME,CONTENTS,DATE,FUZZY MATCH,Rotenone,Kill,Chemical Renovation,Poisoned,Toxaphene,Repoisioning,Fish-Tox,Lethal,Manually remove,Removed,Antimycin,Chemical reclamation,Eradicate,Manually thin,Toxicant,Remove,Derris,Manual removal,Poison,Chemical,Chemically reclaim,Thin
ALGER_HIKE_MNGM_0001_1.csv,"2. Lake mapped in summer 1952 and  treated with rotenone in August.  Brook trout planted in September  1952. 350 (L) and 1200 (SL) placed  on list of trout lakes and use of  minnows prohibited effective  Jan. 1, 1953.",1952,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGER_HIKE_MNGM_0001_1.csv,5. Lake treated with rotenone in  fall of 1959. Planted with,1959,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOUGHTON_PENEGORE_MNGM_0001_1.csv,4. Lake treated with toxaphene.,/62,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CRAWFORD_BIGCREEK_MNGM_0001_1.csv,"6. Impoundment drained 4/70. Fish  harvested below dam at a temporary  3 pickup loads of small perch, sunfish  suckers harvested. Stream above dam  treated with rotenone to eliminate  remaining fish. Treatment unsuccessful  due to turbidity and a large shallow  marsh in sec. 14. Replanted w/rainbow  walleye fry.",1979,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CRAWFORD_BIGCREEK_MNGM_0001_1.csv,7. Surveyed in 1970 & 72. Reclamation  a failure due to immediate reinfestation  w/sunfish and suckers. Walleye survival-  very poor. Rainbows doing nothing-  browns better.,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CRAWFORD_KNEFF_MNGM_0002_1.csv,2. Done - - summer 1966 - - complete  fish kill believed to have been  obtained.,1969,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CRAWFORD_KNEFF_MNGM_0002_1.csv,5. Reclaimed with rotenone 9/14/76.,1979,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LUCE_MUSKELLONGE_MNGM_0004_1.csv,8. Size limit removed 1968,1961,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
NEWAYGO_CRYSTAL_MNGM_0001_2.csv,9. Rotonone poisoning completed  9-16-59,1959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
NEWAYGO_CRYSTAL_MNGM_0001_2.csv,9. (con't) Poisoning killed virtually  100% of game fish population.  Subsequent seining established  necessity for stocking game fish.,1959,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ROSCOMMON_BARNEY_MNGM_0003_1.csv,3. Done- - - fish pop. surveyed with  a-c boom shocker--pseed - - and  present-appears to be winterkill  lake. Appears to have little potential  for management.,1969,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRON_LONG_MNGM_0001_1.csv,2. Lake is producing fair to good trout  fishing. Poisoning job should be  poned until trout fishing success  drops off.,1960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IRON_LONG_MNGM_0001_1.csv,3. Local residents are not in favor  of poisoning out warmwater species.  Fishing success for trout very,1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
KALKASKA_POTHOLE3_MNGM_0001_1.csv,3. Reclaimed w/rotenone 8/31/71. Re-  stocked w/r'bows & hybrid sunfish.  No evaluation completed.,1979,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CRAWFORD_SHUPAC_MNGM_0003_2.csv,"15. Chemically reclaimed w/rotenone  5/18/76. Treatment not complete as  schools of golden shiner & sucker fry  observed on 6/2/76. A shoreline  w/rotenone was completed on 7/2/76.  thousand 1-2"" suckers & shiners plus  3 adult pumpkinseeds were kille.",1979,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
MARQUETTE_FORESTVILLE_MNGM_0001_1.csv,"4. Manual removal - May 1979, 34 1b  acre suckers & 5.4 1b./acre yellow  perch removed.",1980,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
MARQUETTE_FORESTVILLE_MNGM_0001_1.csv,"6. Done, 8/80. Suckers & perch still  common.  4a. 17.7 lbs. / acre of WS & 0.71bs/ac  YP removed. Catch of both  species down. BNT survival  excellent.",1983,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
NEWAYGO_NICHOLS_MNGM_0003_1.csv,8. Lake treated with .6 ppb Fintrol  Concentrate on 5/1/74. Light kill  achieved; objective not attained.,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MARQUETTE_SQUAW_MNGM_0001_1.csv,24. 64.4 lbs/acre of suckers removed  1981. Perch no problem,1981,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
CLARE_CROOKED_MNGM_0003_1.csv, reduction w/poisoning. ,1958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CLARE_CROOKED_MNGM_0003_1.csv,4. Lake seined & poisoned Sept. 1958,1959,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IRON_WINSLOW_MNGM_0001_1.csv,"6. Done. Treated May 1979, with 0.5  ppb antimycin - results looked  very good. 250,000 walleye fry  planted after detoxification.",1981,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SCHOOLCRAFT_LEG_MNGM_0003_1.csv,"4. Done 80-81; 2yr. total 28.3#/ac.  BBH-WHS & small YEP removed.  (1) (add) Netted 9/75; pop dom by BBH  &WHS (57% by wt) ; NOP, LMB, BLC, BLG,  PSS & YEP also present but rel spars.",I 82,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
ALGER_LEGION_MNGM_0001_1.csv,2. All fish eradicated 7/24-26/67.  Used Pro-Nox - fish; toxicity checks  made in Aug. and Sept. --still  toxic.,1967.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
OSCEOLA_CENTER_MNGM_0004_2.csv,8. Small bluegills becoming very  abundant. Observations following  poisoning in 1947 indicated kill  was not complete or warm water  fish were re-introduced by 1948.,1953,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OSCEOLA_CENTER_MNGM_0004_2.csv,11. Poisoned 10/55.,1955,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OSCEOLA_CENTER_MNGM_0004_2.csv,22. Treat lake to remove bullhead  population.,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CRAWFORD_HORSESHOE_MNGM_0003_1.csv,4. Treatment completed 6/22/71.  Appeared to be a complete kill.,1979,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MONTMORENCY_SAGE_MNGM_0001_1.csv,2. Treated with rotenone Sept. 1963,1964,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KENT_DEAN_MNGM_0003_1.csv,10. Live fish found in spite of  winterkill. Supplemental stocking of  bluegills and largemouth bass made.,1978,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LUCE_BELLELAKEONE_MNGM_0003_1.csv,3. See correspondence - June 1955 -  poisoning disregarded for pre-  sent.  ? Further netting completed by  IFR personnel 8/57.,1955.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IRON_DEADMANS_MNGM_0003_1.csv,"3. Lake not producing good trout  fishing. Warm water species  such as bluegills, perch, and  suckers over abundant- therefore  poisoning recommended.",1956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IRON_DEADMANS_MNGM_0003_1.csv,"4. Fish population removed with  rotenone, Sept. 4, 1953. Kill  apparently complete. Trout  reintroduced.  Brook trout planted: 1953, 3000  (f) and 400 (A), 1954, 4000 (F).",1959,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
IRON_DEADMANS_MNGM_0003_1.csv,6. Lake poisoned in May and again in  Sept. 1958. Both unsuccessful.,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
MUSKEGON_DUCK_MNGM_0002_1.csv,1. Chemical water analysis,1965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
OAKLAND_HERON_MNGM_0001_1.csv,7. Done 5/23/78. Over 54 lbs panfish  per acre removed.,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
MONTCALM_COLBY_MNGM_0001_1.csv,2. Partial chemical treatment  program initiated,1966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DICKINSON_EDEY_MNGM_0001_2.csv,10. Done - good kill obtained.,1979,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LAPEER_CLEAR_MNGM_0001_1.csv,1. Rotenone applied by airplane.,1971,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MONTMORENCY_LITTLEBRUSH_MNGM_0004_1.csv,"16. Not done, chemical not available.SCS",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BENZIE_DAVIS_MNGM_0002_1.csv,3. Treated with toxaphene for a  complete kill August 1959.,"9,659",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BENZIE_DAVIS_MNGM_0002_1.csv,"7. Had incomplete kill, switching  back to warm-water lake",1961,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOGEBIC_EEL_MNGM_0001_2.csv,"13. Done 1/4/79 w/0.5 ppb antimycin.  11 kg/ha y. perch, 9 kg/ha crappie",1978,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
GOGEBIC_EEL_MNGM_0001_2.csv,"2.2 kg/ha p. seed, 2 kg/ha b.  removed.",1979,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
KENT_SCALLY_MNGM_0003_1.csv,8. Lake surveyed (see chemical  and fish collection data),1965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
WASHTENAW_SYLVAN_MNGM_0001_1.csv,9. Ponds treated with rotenone 1952,1952,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEBOYGAN_WEBER_MNGM_0001_1.csv,8. Lake poisoned 1949.,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BARAGA_PARENT_MNGM_0001_1.csv,7. Lake treated with toxaphene,1963,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LAPEER_GERWALD_MNGM_0002_1.csv,1. Poisoned with rotenone. LAS.I.,1957,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CHIPPEWA_SHELLDRAKE_MNGM_0001_1.csv,6. Chemical analysis 2/28/67,1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
LUCE_PERCHLITTLE_MNGM_0002_1.csv,3. Treated with (15 gals) emulsified  rotenone 7/18/66 (LSI-Mgt)  evaluated 8/12/66,1966.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOGEBIC_SUCKER_MNGM_0003_1.csv,3. Several large northern pike recov-  ered during winterkill of 1947-48.  No young pike seen.,1962,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOGEBIC_SUCKER_MNGM_0003_1.csv,"6. Netting showed good numbers of  suckers, bullheads and large perch  survive winterkill. Large population  suggests winterkill not too severe  and might be alleviated by increas-  ing head.",1961,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NEWAYGO_WALKUP_MNGM_0003_1.csv,"2. 1945: 1,000 (4) largemouth  2,000 (4) bluegills  Above to re-establish species.  Water analysis by Lievense  2/9/1951 showed rather critical  oxygen conditions but no further  winterkill reported.",1967,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NEWAYGO_WALKUP_MNGM_0003_1.csv,3. Designated winterkill lake 1954,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CALHOUN_BEADLE_MNGM_0001_1.csv,2. About 63% of lake surface treated  rotenone 10/28/58 by LSI,CMT6/59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGER_FISH_MNGM_0001_1.csv,"9. Partial chemical reclamation with  Antimycin spring 1979, partial  success.",1980,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
ALGER_FISH_MNGM_0001_1.csv,"11. Manual removal conducted 1979,  partial success.",1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
GRANDTRAVERSE_SANDLAKE5_MNGM_0002_1.csv,1. Lake poisoned fall 1955.,1956,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ALGER_JOHNSEAST_MNGM_0001_1.csv,"4. Fish eradicated 7/17,18/67 using  ""Pro-Nox - Fish""  Toxicity checks in Aug. and  Sept. 1967 -- still toxic.",1967.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
VANBUREN_MAPLE_MNGM_0003_1.csv,6. Chem. treatment cancelled--public  support failed and they refused to  purchase the chemical.,1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
GOGEBIC_BLUEBELL_MNGM_0001_1.csv,"3. Netted 10/78. Los nos of y, perch,  p. seed, n. pike and W. sucker collected.  Recent winter kill suspected.",1978,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOGEBIC_BLUEBELL_MNGM_0001_1.csv,"3. (cont.) Netted 11/81, large pike  are abundant, 35.5# small perch and  p. seed removed, g.shiner abundant,  1m bass scarce.",1982,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
ALGER_TRUEMAN_MNGM_0001_1.csv,6. Lake treated with rotenone in Sept.  1948.,10/1948,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRON_SMOKY_MNGM_0001_2.csv,"13. Done. 1,634 kg. of suckers  were removed in the process of  taking 160 liters of sucker eggs  May21-25, 1980.",1981,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
IRON_SMOKY_MNGM_0001_2.csv,13. Lake association removed suckers  in '81 and '82.,1983,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
DELTA_DEEP_MNGM_0001_1.csv,"5. 4.6 lbs. / acre of WS, N.P., , BH &  RB removed w/nets 7/80",1979,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
OGEMAW_SPRING_MNGM_0003_1.csv,1. Growth rate and angler catch records  accumulated until 1956 when winter-  kill eliminated population.,1961,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OGEMAW_SPRING_MNGM_0003_1.csv,6. Plantings made 141 redbelly dace  transferred from Teal Lake. Winter-  kill in 1959-60 wiped out crappies  and a few pike. Fish and,1958,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLARE_LILY_MNGM_0001_1.csv,1. Lake winterkilled 1958-59.  Seining program dropped.,1959,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLARE_LILY_MNGM_0001_1.csv,"4. 47 N. Pike palnted 3/30/60, in  connection w/winterkill salvage.",1960,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BRANCH_ROSE_MNGM_0004_1.csv,4. Lake removed from list.,1965,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
ALLEGAN_LOWERSCOTT_MNGM_0003_1.csv,"1. Lake mapped 1951-1952  Lake chem. treated (partial, 80%)  with rotenone on exp. panfish reduction  program. L. m. bass and n. pike  planted after treatment.",1956,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALLEGAN_LOWERSCOTT_MNGM_0003_1.csv,"5. 1,044 pounds removed for forage  at Wolf Lake Hatchery. See Summ.",1967,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
ALLEGAN_LOWERSCOTT_MNGM_0003_1.csv,9. Done. Growth of all species  excellent during last 2 yrs. Growth  increase possibly result of winterkill.,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LAPEER_SPEARS_MNGM_0002_1.csv,1. Poisoned with rotenone.,5.1.8-28-57,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CLINTON_BURKE_MNGM_0003_1.csv,1. Lake chemically treated and stocked  with brook trout starting 1942,1949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CLINTON_BURKE_MNGM_0003_1.csv,8. Lake repoisoned,1963,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CLINTON_BURKE_MNGM_0003_1.csv,11. Repoison lake in 1954,1964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CLINTON_BURKE_MNGM_0003_1.csv,16. Lake treated with rotenone  9/10/62,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRON_SNIPE_MNGM_0001_1.csv,"2. Done. Results encouraging  3 Done. Suckers, perch 40 pump I  kinseeds were removed 5/80. Few  walleyes (40-45cm) from 1977 fry  plant were netted; 3150 finger-  ling walleyes planted 7/80",1978,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
MARQUETTE_SCHWEITZERCREEK_MNGM_0001_1.csv,8. 19 lbs/acre WS and YP removed with  nets in 1980.,1981,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
HOUGHTON_PERRAULT_MNGM_0001_1.csv,5. Lake treated with rotenone in 1957,1956,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LAPEER_MIRROR_MNGM_0001_1.csv,1. Rotenone applied by airplane.,1971,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALGER_SAND_MNGM_0001_1.csv,4. During 9/12 thru 10/8/84 13.5#/ac  bullheads were removed w/ fykes.,1986,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
ALGER_TROUT_MNGM_0004_1.csv,8. 9.8 lbs/acre removed 1981.,1981,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
IRON_IRON_MNGM_0001_1.csv,"10. Done. 11.3 lbs/acre of perch  removed May, 1983; 20,000  walleye fing. planted July 1983.",1984,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
ONTONAGON_PAULDING_MNGM_0001_2.csv,8. Rotenone treatment not justified.  Dropped. Pond refilled 4/67.,1967,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VANBUREN_NORTH_MNGM_0004_1.csv,2. Chemically treated in 9/62.,1962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
KALKASKA_EAGLE_MNGM_0003_1.csv,1. Plantings made before poisoning.,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
KALKASKA_EAGLE_MNGM_0003_1.csv,4. Done--July 1970 Fair bluegill  sunfish population but numerous  small thin perch were also present.,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OTSEGO_OPAL_MNGM_0002_1.csv,9. 13.3 lbs/acre suckers removed  Spring 1980,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
KALKASKA_DAVIS_MNGM_0002_1.csv,1. Poisoned 8/58 with rotenone.,1958,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OTTAWA_CROCKERY_MNGM_0001_1.csv,5. Chemical treatment completed.,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
OTTAWA_CROCKERY_MNGM_0001_1.csv,9. Selective treatment with antimycin  completed; kill light.,1979,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
GOGEBIC_BLACKRIVER_MNGM_0001_2.csv,"11. Netted 8/4-7/81, 750# suckers  removed, 7#/acre.",1982,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
DICKINSON_ONIEL_MNGM_0003_2.csv,"4. Poisoned by LSI with approx. 5  rotenone, 28 gal. Incomplete kill  indicated by post-treatment netting.  Test fish lifted and lake detoxified",1963,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DELTA_LAKE23_MNGM_0001_1.csv,"2. Treated with toxaphene.  3 cont) Second plant (1, 000 rainbows)  made in fall 1965, spring fing.  rainbows stocked 1966.",1962,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DELTA_SCHAAWE_MNGM_0003_1.csv,"8. Revised, do not poison until better information on fish population.  Overnight exp. gill nets (4) on  April 25,26, 1951, took 2 northern  pike. 5 perch and 63 smelt.",1953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
KEWEENAW_FANNYHOOE_MNGM_0001_4.csv,"23. Treated w/0.5  ppm rotenone 10/19 24. 15000 rbw X 6.9"" released  6/78; 16275 rbw x 5.6"" released 9/78.",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MENOMINEE_LINNBECK_MNGM_0004_2.csv,"10. Lake repoisoned Oct. 27, 1962  after new barrier dam was  installed by LSI",1962,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
MENOMINEE_LINNBECK_MNGM_0004_2.csv,13. Fish pop. eradicated; barrier dam  rebuilt. 1500 splake stocked,1967,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
MENOMINEE_LINNBECK_MNGM_0004_2.csv,14. Rotenone treatment in 1967 not  effective. Treated with antimycin  in 1968 and restocked with trout.  Rock barrier working well.  14a. Northern pike re-established-.  suspect barrier inadequate.,1968,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
MENOMINEE_LINNBECK_MNGM_0004_2.csv,15. Treated with antimycin in  fall of 1972 and planted  with rainbow trout. Barrier  not replaced.  15a. Northern pike & perch  reestablished.,1972,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
MARQUETTE_BASS_MNGM_0001_1.csv,9. 17.8 lbs/Acre suckers and 6.6 lbs  acre perch removed with nets in 1981,1981,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
NEWAYGO_KIMBALL_MNGM_0002_1.csv,6. Done 1972--light kill due to  hard water.,1973,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KENT_FISK_MNGM_0002_1.csv,2. Lake treated with rotenone,1964,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTSEGO_FORD_MNGM_0001_1.csv,"5. Poisoned out, Aug. 26, 1946  Poisoning only partly successful.",,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
MARQUETTE_GINGRASS_MNGM_0003_1.csv,"1. This recommendation a result of  IFR survey in 1950. A few ""wild""  trout present, but their condi-  tion poor, and area of trout  water is very limited.  Removed from ""trout"" list as of  1951.",,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
BARAGA_VAN_MNGM_0003_1.csv,3. Netting failed to take SM bass but  spot poisoning showed bass are  reproducing successfully and are  apparently established.,1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
LUCE_SILVER_MNGM_0004_1.csv,5. 200-600(L) brook trout stocked each  year from 1950 to 1960 depending  on water level-varied due to beaver  dams below. Has produced excellent  fishing.  2a. Removed from list 1963(F-FA)  3a. Discontinued regulations 1963  (F-FA),1960.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
MONTCALM_WEST_MNGM_0002_1.csv,2. Chemical treatment initiated,1966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
SCHOOLCRAFT_TIMIJON_MNGM_0002_1.csv,3. Chemical analysis 1953 (1FR)  not suitable for trout.,1972.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
MARQUETTE_JOHNSON_MNGM_0007_1.csv,8. Treated with 257 gal. rotenone and  declared non-toxic 10/28/63,1963,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MARQUETTE_BLAIR_MNGM_0003_1.csv,"1. Poisoned (ineffectively) because  .5 Rotenone was supplied instead  of 55% Repoisoned properly  Aug. 1947  Planted 7,000 - 3"" brooks  Several large (11-13"") brooks but  none later.  Pond netted-only suckers and  minnows.",8/30/L6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
MARQUETTE_BLAIR_MNGM_0003_1.csv,3. Repoisoned with emusifiable ro-  tenone 12.5 gals.,1948,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SAGINAW_CROWISLANDGAMEPRESERVE_MNGM_0002_1.csv,1. 5.5 miles of ditch treated with  rotenone.,1958,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STJOSEPH_CLEAR_MNGM_0003_1.csv,3. Survey completed 7/66. Bluegills  thin. N. pike scarce.,1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
STJOSEPH_CLEAR_MNGM_0003_1.csv,7. Partial chem. treatment with 1.5  antimycin was conducted.,1975,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
NEWAYGO_DIAMOND_MNGM_0001_1.csv,3. Done 1972-30 1b/a panfish killed--  BG averaged 32 fish/lb.,1961,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NEWAYGO_DIAMOND_MNGM_0001_1.csv,6. Done 5/78. Good kill results,1977,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
